243,52.42593,13.50775,732.88414,7.39646,2.46089,22.19125
244,52.89285,13.48837,733.2163,7.52894,2.47792,22.155
245,53.35976,13.46899,733.54846,7.60119,2.49423,22.11875
246,53.82667,13.44961,733.88063,7.62528,2.50274,22.0825
247,54.29359,13.43023,734.21279,7.64937,2.51126,22.04625
248,54.76475,13.41085,734.54495,7.67345,2.51977,22.01
0,0,15.03876,523.80403,7.775,2.57143,22.13333
1,1,14.94367,524.66623,7.74921,2.55683,22.00489
2,1,14.84858,525.52843,7.72343,2.54224,21.87644
3,1,14.75349,526.39063,7.69764,2.52764,21.748
4,2.3099,14.6584,527.25283,7.67186,2.51305,21.61956
5,5.42643,14.56331,528.11503,7.64607,2.49845,21.49111
6,8.54297,14.46822,528.97724,7.62029,2.48386,21.36267
7,11.65951,14.37313,529.83944,7.5945,2.46926,21.23422
8,14.77604,14.27804,530.70164,7.56871,2.45467,21.1309
9,17.89258,14.18295,531.56384,7.54293,2.44071,21.03671
10,20.6344,14.08786,532.42604,7.51714,2.42703,20.94252
11,22.07284,13.99276,533.28824,7.49136,2.41334,20.84833
12,23.51128,13.89767,534.15045,7.46557,2.39966,20.75413
13,24.94973,13.80258,535.01265,7.43979,2.38598,20.65994
14,26.38817,13.70749,535.87485,7.42326,2.37229,20.56575
15,27.82661,13.6124,536.73705,7.41897,2.35861,20.43156
16,29.26505,13.51731,537.59925,7.41468,2.3458,20.25173
17,28.71625,13.42222,538.46145,7.41039,2.33364,20.07191
18,27.33789,13.32713,539.32366,7.4061,2.32148,19.89209
19,25.95953,13.23204,540.18586,7.4018,2.30932,19.71227
20,24.58116,13.22997,541.04806,7.37139,2.29716,19.56978
21,23.2028,13.34884,541.91026,7.32465,2.28499,19.4499
22,21.82444,13.4677,542.77246,7.2779,2.27283,19.33001
23,20.51731,13.58656,543.63466,7.23116,2.25893,19.21013
24,19.51852,13.70543,544.49687,7.18442,2.24297,19.09025
25,18.51972,13.82429,545.35907,7.13767,2.227,18.97037
26,17.52093,13.94315,546.22127,7.09093,2.21104,18.85049
27,16.52214,14.06202,547.30015,7.04419,2.19508,18.73671
28,15.52334,14.18088,548.77699,6.99744,2.15152,18.63396
29,14.52455,14.29974,550.25383,6.9507,2.09678,18.5312
30,13.52575,14.35401,551.73067,6.90396,2.04901,18.42844
31,12.52696,14.37382,553.20752,6.85722,2.0148,18.32569
32,11.52816,14.39363,554.68436,6.81047,1.9806,18.22293
33,12.12218,14.41344,556.1612,6.76373,1.94639,18.12018
34,14.99899,14.43325,557.63804,6.71699,1.91218,18.01511
35,17.8758,14.45306,559.11488,6.67806,1.89286,17.88667
36,20.27561,14.47287,560.59173,6.70386,1.88374,17.75822
37,20.01597,14.49268,562.06857,6.72966,1.87461,17.62978
38,19.75634,14.51249,563.54541,6.75546,1.86549,17.50133
39,19.49671,14.5323,565.02225,6.78126,1.85637,17.37289
40,19.23708,14.55211,566.49909,6.80706,1.85756,17.24444
41,18.97744,14.57192,567.97594,6.85548,1.8606,17.116
42,18.71781,14.59173,569.57832,6.95867,1.86364,17.02281
43,18.45818,14.61154,571.54615,7.06185,1.86668,16.93719
44,18.19854,14.63135,573.51397,7.1485,1.86972,16.85156
45,17.93891,14.65116,575.4818,7.20869,1.87276,16.76593
46,18.92787,14.67097,577.44962,7.26888,1.8758,16.6803
47,21.99446,14.69078,579.41745,7.32908,1.86333,16.59467
48,25.06105,14.71059,581.38527,7.38927,1.85993,16.50904
49,28.12765,14.72661,583.3531,7.44946,1.86905,16.42341
50,31.19424,14.70284,585.32092,7.48029,1.87314,16.33778
51,34.26083,14.67907,587.28875,7.4889,1.85262,16.25215
52,37.32743,14.6553,589.25657,7.4975,1.8321,16.16652
53,39.32327,14.63152,591.2244,7.48677,1.81157,16.08089
54,41.14128,14.60775,593.19223,7.46614,1.79105,15.99526
55,42.95929,14.58398,595.16005,7.44552,1.7702,15.90963
56,44.7773,14.56021,597.12788,7.42489,1.74892,15.824
57,46.59531,14.53643,598.7659,7.40426,1.72763,15.73837
58,48.41332,14.51266,598.51919,7.41098,1.70635,15.65274
59,50.67253,14.48889,598.27248,7.42388,1.68506,15.56711
60,53.78906,14.46512,598.02577,7.43679,1.66378,15.54904
61,56.9056,14.44134,597.77906,7.44969,1.6425,15.56616
62,59.73618,14.41757,597.53235,7.51965,1.62284,15.58329
63,59.31673,14.3938,597.28564,7.59336,1.60687,15.60041
64,58.89728,14.37003,597.03893,7.66706,1.59091,15.61754
65,58.47783,14.34625,596.79222,7.74077,1.57495,15.63467
66,58.05838,14.32248,596.54551,7.81447,1.55898,15.65179
67,57.63893,14.29871,596.29881,7.88817,1.5545,15.65687
68,57.21947,14.27494,596.0521,7.96188,1.55906,15.64316
69,56.80002,14.23132,595.80539,8.03558,1.56362,15.62946
70,56.38057,14.16951,595.55868,8.10929,1.56818,15.61576
71,55.96112,14.1077,595.31197,8.18299,1.57274,15.60206
72,55.54167,14.04589,595.14026,8.25669,1.5773,15.58836
73,55.12221,13.98408,595.75633,8.3304,1.58186,15.57466
74,54.70276,13.92227,596.37239,8.4041,1.58643,15.56096
75,54.16667,13.86047,596.98845,8.47821,1.59099,15.54726
76,51.17014,13.79866,597.60451,8.55302,1.59555,15.53356
77,48.17361,13.73685,598.22057,8.62783,1.60011,15.51986
78,45.17708,13.67504,598.83663,8.70264,1.60467,15.50616
79,44.34845,13.61323,599.4527,8.77745,1.60923,15.49246
80,44.1088,13.55142,600.06876,8.85226,1.61379,15.47876
81,43.86914,13.48961,600.68482,8.92707,1.61835,15.46505
82,42.30179,13.4278,601.30088,9.00188,1.62291,15.45135
83,39.54499,13.36599,601.91694,9.07669,1.62747,15.43765
84,36.78819,13.30419,602.533,9.1515,1.63203,15.42395
85,34.3533,13.28596,603.14906,9.25599,1.6366,15.41859
86,32.79514,13.42463,603.76513,9.37465,1.64116,15.44194
87,31.23698,13.56331,604.39044,9.49331,1.64572,15.46529
88,29.6765,13.70198,606.23558,9.61197,1.65306,15.48865
89,27.87862,13.84065,608.08072,9.73063,1.6713,15.512
90,26.08073,13.97933,609.92586,9.83643,1.68955,15.53535
91,24.28284,14.118,611.771,9.93961,1.70779,15.55871
92,22.08001,14.25668,613.61614,10.04279,1.72604,15.58206
93,19.74273,14.39535,615.46129,10.14598,1.73176,15.60541
94,17.40545,14.53402,617.30643,10.24916,1.72263,15.62877
95,14.59654,14.6727,619.15157,10.35089,1.71351,15.65212
96,11.30035,14.81137,620.99671,10.35949,1.70439,15.67547
97,8.00416,14.95004,621.58346,10.3681,1.69527,15.69883
98,5.19661,15.08872,622.09691,10.3767,1.67965,15.72218
99,3.99805,15.22739,622.61037,10.38531,1.66141,15.78772
100,2.79948,15.36606,623.12383,10.39392,1.64317,15.85778
101,1.60091,15.50474,623.63728,10.40252,1.62492,15.92784
102,5.18924,15.64341,624.15074,10.41113,1.60668,15.9979
103,8.90509,15.78208,624.66419,10.41973,1.58844,16.06796
104,12.62095,15.92076,625.17765,10.41075,1.57304,16.13802
105,14.45095,15.45736,625.6911,10.35917,1.55844,16.20808
106,15.5298,14.67287,626.20456,10.30759,1.54385,16.27814
107,16.60865,13.88837,626.71801,10.25601,1.52925,16.3482
108,17.6875,13.36124,627.23147,10.20443,1.51466,16.41826
109,18.76635,13.23445,627.74492,10.18737,1.50006,16.48832
110,19.8452,13.10767,628.25838,10.21317,1.50557,16.55838
111,21.06597,12.98088,628.77183,10.23898,1.51469,16.62844
112,22.864,12.85409,629.28529,10.26478,1.52381,16.67911
113,24.66204,12.7273,629.79874,10.24863,1.53293,16.71581
114,26.46007,12.60052,630.3122,10.20073,1.54205,16.75251
115,30.6203,12.47373,630.49317,10.15284,1.55118,16.78921
116,34.93547,12.34694,630.61647,10.10495,1.55612,16.8259
117,39.25065,12.22016,630.73976,10.05705,1.56068,16.8626
118,38.76013,12.19466,630.86306,10.00916,1.56524,16.8993
119,36.00333,12.23428,630.98635,9.96126,1.56981,16.936
120,33.24653,12.2739,631.10964,9.88518,1.57337,16.96533
121,32.2292,12.31352,631.23294,9.80136,1.57207,16.93108
122,33.60771,12.35314,631.35623,9.71754,1.57077,16.89683
123,34.98622,12.39276,631.47952,9.63371,1.56946,16.86258
124,36.36473,12.43239,631.60282,9.58384,1.56816,16.85895
125,37.74324,12.47201,631.72611,9.53742,1.56686,16.88978
126,39.12174,12.51163,631.84941,9.491,1.56555,16.9206
127,40.50025,12.55125,631.9727,9.44458,1.56425,16.95143
128,41.87876,12.59087,632.09599,9.40049,1.56295,16.98226
129,43.25727,12.63049,632.21929,9.3919,1.58248,17.01308
130,44.63578,12.67011,632.08517,9.38331,1.60529,17.01333
131,44.40627,12.70973,631.87959,9.37472,1.62809,16.97052
132,43.28762,12.74935,631.67401,9.36613,1.6509,16.9277
133,42.16896,12.78898,631.46843,9.35754,1.67641,16.88489
134,41.0503,12.8286,631.26285,9.33942,1.72202,16.84207
135,39.93164,12.86822,631.05727,9.29214,1.76763,16.79926
136,38.81298,12.90784,630.85169,9.24486,1.79169,16.75644
137,37.69432,12.94444,630.64611,9.19758,1.80842,16.72764
138,36.57567,12.91473,630.44053,9.1503,1.82514,16.77902
139,35.45701,12.88501,630.23495,9.10302,1.84186,16.8304
140,34.33835,12.8553,630.02937,9.02611,1.85859,16.88178
141,33.72211,12.82558,629.82379,8.91005,1.87531,16.93316
142,33.1828,12.79587,629.61821,8.83525,1.89203,16.98453
143,32.64348,12.76615,629.41263,8.80302,1.91314,17.02811
144,32.10417,12.73643,629.20705,8.77079,1.93686,16.996
145,31.56485,12.70672,629.00147,8.73855,1.96058,16.96389
146,31.02554,12.677,628.79589,8.68489,1.98429,16.93178
147,30.48622,12.64729,628.59031,8.61783,2.00801,16.89967
148,29.9469,12.61757,628.61735,8.55078,2.03173,16.86756
149,29.40759,12.58786,628.74064,8.48372,2.05671,16.83544
150,28.84476,12.55814,628.86394,8.41667,2.08225,16.80333
151,28.04574,12.58191,628.98723,8.36152,2.10779,16.77122
152,27.24672,12.60568,629.11052,8.30994,2.13333,16.73911
153,26.4477,12.62946,629.23382,8.25836,2.15887,16.7304
154,25.64868,12.65323,629.35711,8.20678,2.18442,16.75609
155,24.84966,12.677,629.48041,8.1552,2.21135,16.78178
156,24.05064,12.70078,629.6037,7.98457,2.23871,16.80747
157,23.25162,12.72455,629.72699,7.80402,2.26608,16.83316
158,22.45259,12.74832,629.85029,7.78602,2.29344,16.84084
159,21.65357,12.77209,629.97358,7.77055,2.32081,16.83442
160,21.06019,12.79587,630.09687,7.75508,2.34818,16.828
161,20.91642,12.81964,630.22017,7.73961,2.37175,16.82158
162,20.77266,12.84341,630.34346,7.72093,2.39456,16.81516
163,20.62889,12.86718,630.38811,7.68225,2.41736,16.80873
164,20.48513,12.89096,630.38811,7.64356,2.44017,16.80231
165,20.34136,12.91473,630.38811,7.60488,2.46297,16.79589
166,20.1976,12.9385,630.38811,7.57969,2.48578,16.78947
167,20.05383,12.96227,630.38811,7.5926,2.50858,16.78304
168,19.91007,12.98605,630.38811,7.6055,2.52165,16.75662
169,19.7663,13.00982,630.38811,7.6184,2.53077,16.72726
170,19.62254,13.03359,630.38811,7.57675,2.5337,16.6979
171,19.47878,13.05736,630.38811,7.44779,2.52458,16.66855
172,19.33501,13.08114,630.38811,7.37493,2.51546,16.63919
173,19.19125,13.10112,630.38811,7.37171,2.50634,16.60983
174,19.04748,13.1031,630.38811,7.36849,2.51002,16.58047
175,18.90372,13.10508,630.38811,7.36528,2.51732,16.55111
176,18.75694,13.10706,630.38811,7.36206,2.52461,16.54955
177,18.45736,13.10904,630.38811,7.35885,2.53191,16.59065
178,18.15777,13.11102,630.88035,7.35563,2.53921,16.63175
179,17.85818,13.11301,631.74255,7.35241,2.54651,16.67285
180,17.55859,13.11499,632.60475,7.36418,2.56639,16.71396
181,17.25901,13.11697,633.46695,7.38262,2.58855,16.75506
182,16.95942,13.11895,634.32915,7.40105,2.6107,16.79218
183,16.65983,13.12093,635.19136,7.41948,2.63285,16.82154
184,16.36024,13.12291,636.05356,7.43791,2.655,16.8509
185,16.06066,13.12489,636.91576,7.45634,2.67716,16.88025
186,16.83702,13.12687,637.77796,7.47478,2.69931,16.90961
187,20.9724,13.12885,638.64016,7.43259,2.72146,16.93897
188,25.10778,13.13084,639.50236,7.38423,2.72501,16.96833
189,29.24316,13.13282,640.36457,7.33588,2.71284,16.99769
190,30.84346,13.1348,641.22677,7.28752,2.70068,17.02705
191,32.40177,13.13678,642.08897,7.23916,2.68852,17.14916
